Batch_ID,Machine_ID,Line_ID,Product_ID,Temperature,Pressure,Speed,Vibration,Humidity,Operator,Shift,Production_Time,Has_Defect,Defect_Type,Defect_Status
BAT-14381,M-05,Line-3,PROD-A10,74.9,7.77,1186,2.34,43.6,Op-David,Night,2026-07-01 11:29,0,None,PASS
BAT-14382,M-08,Line-4,PROD-D40,76.7,8.65,1276,2.44,54.9,Op-Charlie,Night,2026-02-28 11:29,0,None,PASS
BAT-14383,M-06,Line-3,PROD-B20,75.5,7.74,1217,2.44,47.4,Op-Elena,Morning,2026-02-20 11:29,0,None,PASS
BAT-14384,M-05,Line-3,PROD-A10,73.3,8.13,1248,2.03,46.5,Op-David,Afternoon,2026-03-23 11:29,0,None,PASS
BAT-14385,M-07,Line-4,PROD-C30,76.6,8.69,1327,2.79,54.4,Op-Bob,Afternoon,2026-06-03 11:29,0,None,PASS
BAT-14386,M-04,Line-2,PROD-C30,83.4,8.24,1432,4.67,65.6,Op-Alice,Morning,2026-06-14 11:29,1,Surface Crack,REWORK
BAT-14387,M-06,Line-3,PROD-B20,76.2,9.03,1181,1.57,50.4,Op-Bob,Afternoon,2026-05-14 11:29,0,None,PASS
BAT-14388,M-06,Line-3,PROD-D40,75.2,9.31,1213,2.76,48.1,Op-Elena,Afternoon,2026-05-26 11:29,0,None,PASS
BAT-14389,M-08,Line-4,PROD-C30,72.8,7.99,1187,2.17,49.1,Op-Elena,Afternoon,2026-03-22 11:29,0,None,PASS
BAT-14390,M-05,Line-3,PROD-C30,76.5,8.15,1232,2.27,51.2,Op-Alice,Morning,2026-04-29 11:29,0,None,PASS
BAT-14391,M-03,Line-2,PROD-C30,73.0,8.66,1284,2.32,59.1,Op-Alice,Afternoon,2026-07-08 11:29,0,None,PASS
BAT-14392,M-07,Line-4,PROD-C30,81.4,6.81,1526,3.88,55.7,Op-David,Night,2026-05-06 11:29,1,Surface Crack,REWORK
BAT-14393,M-01,Line-1,PROD-D40,74.5,8.23,1159,2.39,50.6,Op-Bob,Afternoon,2026-05-27 11:29,0,None,PASS
BAT-14394,M-03,Line-2,PROD-B20,70.8,8.94,1225,1.46,51.8,Op-Frank,Afternoon,2026-08-08 11:29,1,Porosity,REWORK
BAT-14395,M-04,Line-2,PROD-C30,81.3,10.31,1562,6.12,70.4,Op-Frank,Afternoon,2026-03-17 11:29,1,Surface Crack,REWORK
BAT-14396,M-05,Line-3,PROD-D40,75.7,9.21,1172,1.94,45.2,Op-Frank,Afternoon,2026-02-11 11:29,0,None,PASS
BAT-14397,M-04,Line-2,PROD-C30,81.7,11.2,1569,4.11,80.6,Op-David,Afternoon,2026-06-30 11:29,0,None,PASS
BAT-14398,M-01,Line-1,PROD-C30,73.7,8.69,1175,2.54,48.6,Op-Charlie,Afternoon,2026-07-05 11:29,0,None,PASS
BAT-14399,M-03,Line-2,PROD-C30,81.1,8.38,1278,2.36,48.2,Op-Alice,Night,2026-04-25 11:29,0,None,PASS
BAT-14400,M-01,Line-1,PROD-D40,75.2,8.59,1190,1.03,53.2,Op-Alice,Morning,2026-04-09 11:29,0,None,PASS
BAT-14401,M-03,Line-2,PROD-A10,75.2,9.28,1238,2.18,43.2,Op-Charlie,Afternoon,2026-07-02 11:29,0,None,PASS
BAT-14402,M-03,Line-2,PROD-B20,73.1,8.62,1279,2.19,46.5,Op-Bob,Afternoon,2026-07-25 11:29,0,None,PASS
BAT-14403,M-03,Line-2,PROD-A10,77.0,8.88,1258,1.79,43.5,Op-Elena,Night,2026-04-20 11:29,0,None,PASS
BAT-14404,M-07,Line-4,PROD-D40,82.5,6.41,1440,2.31,62.2,Op-David,Night,2026-06-03 11:29,1,Dimensional Deviation,REWORK
BAT-14405,M-04,Line-2,PROD-B20,85.1,8.06,1495,4.9,62.1,Op-Elena,Afternoon,2026-04-02 11:29,1,Surface Crack,REWORK
BAT-14406,M-03,Line-2,PROD-B20,75.6,9.28,1215,2.04,58.5,Op-Alice,Morning,2026-08-02 11:29,0,None,PASS
BAT-14407,M-05,Line-3,PROD-B20,70.2,9.0,1215,2.21,48.8,Op-David,Afternoon,2026-06-29 11:29,0,None,PASS
BAT-14408,M-04,Line-2,PROD-D40,80.8,10.41,1382,4.11,68.7,Op-David,Night,2026-07-07 11:29,1,Surface Crack,SCRAP
BAT-14409,M-03,Line-2,PROD-D40,78.4,8.36,1155,2.37,49.4,Op-David,Night,2026-07-23 11:29,0,None,PASS
BAT-14410,M-04,Line-2,PROD-D40,81.5,10.0,1309,4.27,70.4,Op-Alice,Afternoon,2026-07-23 11:29,1,Surface Crack,SCRAP
BAT-14411,M-05,Line-3,PROD-D40,71.8,8.33,1266,1.61,45.7,Op-Elena,Morning,2026-02-16 11:29,0,None,PASS
BAT-14412,M-06,Line-3,PROD-D40,75.7,8.91,1193,1.73,49.1,Op-Charlie,Night,2026-02-23 11:29,0,None,PASS
BAT-14413,M-04,Line-2,PROD-B20,80.5,12.69,1514,5.56,71.6,Op-Charlie,Night,2026-05-15 11:29,1,Surface Crack,REWORK
BAT-14414,M-04,Line-2,PROD-C30,84.2,9.45,1372,3.76,73.0,Op-Alice,Night,2026-02-10 11:29,1,Porosity,REWORK
BAT-14415,M-02,Line-1,PROD-D40,76.1,9.1,1240,1.94,50.6,Op-Charlie,Night,2026-08-05 11:29,0,None,PASS
BAT-14416,M-01,Line-1,PROD-A10,74.7,8.99,1209,2.21,53.0,Op-Bob,Night,2026-06-20 11:29,0,None,PASS
BAT-14417,M-01,Line-1,PROD-C30,75.9,9.24,1246,2.31,42.3,Op-Charlie,Night,2026-02-27 11:29,0,None,PASS
BAT-14418,M-01,Line-1,PROD-C30,74.4,8.6,1256,2.71,46.6,Op-Bob,Morning,2026-05-10 11:29,0,None,PASS
BAT-14419,M-06,Line-3,PROD-A10,73.5,8.57,1227,1.99,48.0,Op-Frank,Morning,2026-05-05 11:29,0,None,PASS
BAT-14420,M-02,Line-1,PROD-C30,73.2,8.32,1193,2.42,53.3,Op-Elena,Night,2026-04-06 11:29,0,None,PASS
BAT-14421,M-08,Line-4,PROD-C30,74.6,7.39,1186,2.31,50.9,Op-Charlie,Night,2026-02-22 11:29,0,None,PASS
BAT-14422,M-01,Line-1,PROD-A10,71.6,7.49,1142,2.42,50.6,Op-David,Night,2026-05-02 11:29,0,None,PASS
BAT-14423,M-08,Line-4,PROD-A10,75.3,8.8,1261,1.6,47.9,Op-David,Afternoon,2026-06-30 11:29,0,None,PASS
BAT-14424,M-02,Line-1,PROD-A10,71.7,9.36,1249,2.99,47.2,Op-Bob,Afternoon,2026-07-28 11:29,0,None,PASS
BAT-14425,M-04,Line-2,PROD-D40,83.6,9.99,1346,5.37,68.9,Op-Frank,Morning,2026-06-01 11:29,1,Surface Crack,REWORK
BAT-14426,M-07,Line-4,PROD-D40,80.5,4.98,1351,3.28,57.1,Op-Elena,Afternoon,2026-03-10 11:29,1,Dimensional Deviation,REWORK
BAT-14427,M-07,Line-4,PROD-D40,81.4,7.14,1282,4.63,63.8,Op-Charlie,Night,2026-06-23 11:29,1,Surface Crack,REWORK
BAT-14428,M-07,Line-4,PROD-A10,71.8,7.52,1276,4.16,48.4,Op-David,Morning,2026-05-03 11:29,0,None,PASS
BAT-14429,M-06,Line-3,PROD-B20,77.0,7.88,1215,2.11,45.7,Op-Charlie,Morning,2026-04-16 11:29,0,None,PASS
BAT-14430,M-02,Line-1,PROD-C30,71.7,8.49,1229,2.76,46.2,Op-David,Afternoon,2026-06-02 11:29,0,None,PASS
BAT-14431,M-06,Line-3,PROD-B20,73.7,8.2,1224,2.2,46.2,Op-Charlie,Morning,2026-04-14 11:29,0,None,PASS
BAT-14432,M-03,Line-2,PROD-C30,71.9,9.07,1190,1.82,48.8,Op-Bob,Afternoon,2026-05-23 11:29,0,None,PASS
BAT-14433,M-02,Line-1,PROD-D40,74.1,7.88,1113,2.4,49.2,Op-Frank,Afternoon,2026-05-06 11:29,0,None,PASS
BAT-14434,M-02,Line-1,PROD-C30,72.3,8.38,1250,1.77,50.2,Op-Elena,Afternoon,2026-05-29 11:29,0,None,PASS
BAT-14435,M-08,Line-4,PROD-B20,73.1,9.48,1252,2.15,53.4,Op-Alice,Morning,2026-02-11 11:29,0,None,PASS
BAT-14436,M-06,Line-3,PROD-B20,73.9,9.02,1190,2.11,53.4,Op-Bob,Afternoon,2026-03-27 11:29,0,None,PASS
BAT-14437,M-07,Line-4,PROD-D40,81.0,6.96,1461,4.74,46.7,Op-Elena,Night,2026-07-25 11:29,1,Surface Crack,REWORK
BAT-14438,M-06,Line-3,PROD-A10,77.3,8.01,1200,1.96,47.7,Op-Bob,Afternoon,2026-03-14 11:29,0,None,PASS
BAT-14439,M-06,Line-3,PROD-C30,72.6,8.92,1178,1.8,41.2,Op-David,Morning,2026-04-12 11:29,1,Contamination,REWORK
BAT-14440,M-04,Line-2,PROD-A10,89.2,9.7,1348,3.28,56.8,Op-Elena,Night,2026-06-10 11:29,0,None,PASS
BAT-14441,M-01,Line-1,PROD-D40,73.2,8.48,1209,2.58,53.3,Op-Bob,Night,2026-03-24 11:29,0,None,PASS
BAT-14442,M-08,Line-4,PROD-D40,75.5,8.87,1217,2.63,50.0,Op-David,Night,2026-03-11 11:29,0,None,PASS
BAT-14443,M-05,Line-3,PROD-B20,72.1,8.54,1161,2.12,47.8,Op-Charlie,Morning,2026-08-06 11:29,0,None,PASS
BAT-14444,M-07,Line-4,PROD-B20,85.3,4.29,1303,3.62,51.1,Op-Alice,Night,2026-02-25 11:29,1,Dimensional Deviation,SCRAP
BAT-14445,M-03,Line-2,PROD-A10,77.8,8.24,1276,2.01,47.1,Op-Alice,Morning,2026-04-22 11:29,0,None,PASS
BAT-14446,M-05,Line-3,PROD-C30,70.1,8.18,1134,1.76,52.8,Op-David,Morning,2026-08-02 11:29,0,None,PASS
BAT-14447,M-06,Line-3,PROD-D40,75.3,8.74,1183,2.65,49.4,Op-Frank,Night,2026-06-04 11:29,0,None,PASS
BAT-14448,M-02,Line-1,PROD-D40,75.2,7.73,1187,2.3,51.2,Op-Alice,Night,2026-07-08 11:29,0,None,PASS
BAT-14449,M-08,Line-4,PROD-A10,72.0,8.98,1218,1.67,47.4,Op-David,Afternoon,2026-07-16 11:29,0,None,PASS
BAT-14450,M-07,Line-4,PROD-D40,82.6,5.54,1343,3.2,61.2,Op-David,Afternoon,2026-04-26 11:29,1,Dimensional Deviation,SCRAP
BAT-14451,M-07,Line-4,PROD-B20,80.2,7.27,1304,2.15,54.4,Op-Bob,Afternoon,2026-04-19 11:29,1,Contamination,SCRAP
BAT-14452,M-03,Line-2,PROD-B20,75.6,9.17,1276,1.26,52.5,Op-Charlie,Morning,2026-08-01 11:29,0,None,PASS
BAT-14453,M-06,Line-3,PROD-B20,72.1,8.51,1193,2.94,51.4,Op-David,Night,2026-04-02 11:29,0,None,PASS
BAT-14454,M-03,Line-2,PROD-B20,75.4,9.0,1203,1.34,48.0,Op-Alice,Night,2026-03-01 11:29,0,None,PASS
BAT-14455,M-04,Line-2,PROD-A10,76.1,9.86,1346,5.12,61.7,Op-David,Morning,2026-05-13 11:29,0,None,PASS
BAT-14456,M-08,Line-4,PROD-B20,72.4,9.58,1276,1.49,49.7,Op-David,Morning,2026-03-11 11:29,0,None,PASS
BAT-14457,M-02,Line-1,PROD-A10,71.7,8.06,1186,1.87,48.8,Op-Charlie,Morning,2026-08-08 11:29,0,None,PASS
BAT-14458,M-02,Line-1,PROD-D40,77.7,8.93,1187,2.64,39.4,Op-Frank,Morning,2026-05-28 11:29,1,Contamination,REWORK
BAT-14459,M-07,Line-4,PROD-C30,82.9,3.52,1226,2.23,60.3,Op-Elena,Night,2026-04-04 11:29,0,None,PASS
BAT-14460,M-08,Line-4,PROD-C30,74.8,8.82,1219,2.87,42.0,Op-Elena,Afternoon,2026-07-02 11:29,0,None,PASS
BAT-14461,M-04,Line-2,PROD-B20,81.9,8.8,1338,4.7,72.3,Op-Charlie,Afternoon,2026-06-19 11:29,1,Surface Crack,REWORK
BAT-14462,M-08,Line-4,PROD-A10,75.8,8.2,1148,2.45,48.7,Op-Elena,Morning,2026-03-09 11:29,0,None,PASS
BAT-14463,M-07,Line-4,PROD-D40,74.5,7.78,1295,2.38,52.9,Op-Elena,Morning,2026-04-15 11:29,0,None,PASS
BAT-14464,M-07,Line-4,PROD-D40,78.2,7.62,1386,2.72,47.4,Op-Charlie,Night,2026-04-12 11:29,0,None,PASS
BAT-14465,M-01,Line-1,PROD-B20,77.4,9.71,1256,2.04,48.4,Op-Alice,Afternoon,2026-08-06 11:29,0,None,PASS
BAT-14466,M-07,Line-4,PROD-D40,76.6,7.15,1241,3.69,55.0,Op-Charlie,Morning,2026-06-22 11:29,0,None,PASS
BAT-14467,M-07,Line-4,PROD-C30,86.1,7.77,1383,3.06,59.1,Op-Charlie,Night,2026-03-24 11:29,0,None,PASS
BAT-14468,M-08,Line-4,PROD-B20,70.6,7.74,1123,1.34,44.6,Op-Charlie,Morning,2026-02-20 11:29,0,None,PASS
BAT-14469,M-03,Line-2,PROD-A10,76.5,8.45,1201,1.81,47.2,Op-Elena,Afternoon,2026-07-30 11:29,1,Color Variance,SCRAP
BAT-14470,M-07,Line-4,PROD-A10,79.3,5.17,1395,3.44,55.2,Op-Charlie,Morning,2026-07-10 11:29,1,Dimensional Deviation,SCRAP
BAT-14471,M-05,Line-3,PROD-B20,73.5,8.72,1253,1.95,43.6,Op-Bob,Afternoon,2026-03-11 11:29,0,None,PASS
BAT-14472,M-04,Line-2,PROD-A10,78.0,8.9,1516,5.29,71.4,Op-Frank,Night,2026-04-01 11:29,0,None,PASS
BAT-14473,M-06,Line-3,PROD-D40,74.7,8.75,1171,1.68,48.6,Op-Frank,Morning,2026-05-18 11:29,0,None,PASS
BAT-14474,M-04,Line-2,PROD-A10,77.7,10.31,1430,3.77,60.9,Op-Alice,Morning,2026-02-24 11:29,0,None,PASS
BAT-14475,M-01,Line-1,PROD-B20,76.6,8.87,1195,2.72,52.1,Op-Alice,Night,2026-06-03 11:29,0,None,PASS
BAT-14476,M-01,Line-1,PROD-C30,72.0,8.66,1203,1.96,49.1,Op-Elena,Morning,2026-03-26 11:29,0,None,PASS
BAT-14477,M-04,Line-2,PROD-C30,92.0,9.59,1467,5.67,71.5,Op-Frank,Afternoon,2026-02-26 11:29,1,Surface Crack,SCRAP
BAT-14478,M-03,Line-2,PROD-A10,76.3,8.23,1210,3.0,46.1,Op-Elena,Night,2026-04-09 11:29,1,Color Variance,SCRAP
BAT-14479,M-08,Line-4,PROD-D40,71.1,9.23,1171,1.76,50.7,Op-David,Morning,2026-04-13 11:29,0,None,PASS
BAT-14480,M-07,Line-4,PROD-B20,82.7,5.03,1369,3.06,53.6,Op-Elena,Night,2026-02-16 11:29,0,None,PASS
BAT-14481,M-02,Line-1,PROD-B20,77.1,8.14,1099,2.17,50.8,Op-Bob,Night,2026-07-22 11:29,0,None,PASS
BAT-14482,M-02,Line-1,PROD-C30,73.6,9.49,1200,2.17,54.5,Op-Elena,Afternoon,2026-06-07 11:29,0,None,PASS
BAT-14483,M-05,Line-3,PROD-D40,75.9,8.13,1211,2.97,49.3,Op-Alice,Afternoon,2026-04-07 11:29,0,None,PASS
BAT-14484,M-02,Line-1,PROD-A10,76.2,9.43,1208,1.78,41.9,Op-Charlie,Night,2026-06-30 11:29,0,None,PASS
BAT-14485,M-04,Line-2,PROD-A10,81.0,10.93,1459,3.96,61.3,Op-Elena,Afternoon,2026-06-17 11:29,1,Surface Crack,SCRAP
BAT-14486,M-05,Line-3,PROD-B20,76.0,8.02,1205,1.49,47.5,Op-Alice,Night,2026-07-09 11:29,0,None,PASS
BAT-14487,M-05,Line-3,PROD-B20,74.0,8.63,1199,2.41,46.0,Op-Frank,Afternoon,2026-07-15 11:29,0,None,PASS
BAT-14488,M-07,Line-4,PROD-C30,78.4,5.64,1236,3.83,56.5,Op-Frank,Morning,2026-03-08 11:29,1,Dimensional Deviation,REWORK
BAT-14489,M-08,Line-4,PROD-A10,76.4,8.19,1246,1.74,45.0,Op-Elena,Afternoon,2026-06-12 11:29,0,None,PASS
BAT-14490,M-03,Line-2,PROD-B20,75.0,7.85,1234,2.24,44.9,Op-David,Morning,2026-05-31 11:29,0,None,PASS
BAT-14491,M-06,Line-3,PROD-A10,74.3,8.68,1164,2.09,44.0,Op-Alice,Night,2026-07-27 11:29,0,None,PASS
BAT-14492,M-03,Line-2,PROD-D40,73.9,8.68,1199,1.96,49.1,Op-David,Morning,2026-07-11 11:29,0,None,PASS
BAT-14493,M-07,Line-4,PROD-D40,86.5,5.11,1441,4.65,54.5,Op-David,Afternoon,2026-06-21 11:29,1,Surface Crack,REWORK
BAT-14494,M-04,Line-2,PROD-D40,83.8,10.33,1496,6.56,66.8,Op-Frank,Afternoon,2026-03-03 11:29,1,Surface Crack,SCRAP
BAT-14495,M-06,Line-3,PROD-B20,76.6,7.99,1177,2.48,50.2,Op-Bob,Night,2026-07-24 11:29,0,None,PASS
BAT-14496,M-01,Line-1,PROD-D40,77.7,8.35,1271,1.9,48.7,Op-Charlie,Night,2026-07-09 11:29,0,None,PASS
BAT-14497,M-06,Line-3,PROD-A10,72.5,9.23,1182,2.92,46.9,Op-Bob,Afternoon,2026-05-08 11:29,0,None,PASS
BAT-14498,M-08,Line-4,PROD-D40,76.3,8.75,1197,2.31,46.2,Op-Bob,Afternoon,2026-05-03 11:29,0,None,PASS
BAT-14499,M-08,Line-4,PROD-D40,72.7,8.49,1256,1.75,48.3,Op-Charlie,Morning,2026-06-30 11:29,0,None,PASS
BAT-14500,M-06,Line-3,PROD-A10,74.5,8.61,1217,2.29,55.9,Op-Charlie,Morning,2026-02-28 11:29,0,None,PASS
BAT-14501,M-05,Line-3,PROD-A10,73.6,8.61,1249,2.24,46.2,Op-David,Morning,2026-05-20 11:29,0,None,PASS
BAT-14502,M-04,Line-2,PROD-A10,76.8,10.02,1414,4.82,64.0,Op-Bob,Night,2026-05-11 11:29,0,None,PASS
BAT-14503,M-06,Line-3,PROD-A10,79.5,9.48,1208,2.03,45.8,Op-Elena,Night,2026-06-02 11:29,0,None,PASS
BAT-14504,M-02,Line-1,PROD-C30,77.0,8.9,1212,2.75,43.9,Op-Elena,Afternoon,2026-02-20 11:29,1,Color Variance,SCRAP
BAT-14505,M-01,Line-1,PROD-B20,71.7,7.92,1232,1.54,43.3,Op-Charlie,Afternoon,2026-07-12 11:29,0,None,PASS
BAT-14506,M-03,Line-2,PROD-D40,70.4,9.51,1147,2.18,45.5,Op-Elena,Afternoon,2026-05-10 11:29,0,None,PASS
BAT-14507,M-01,Line-1,PROD-B20,74.0,8.95,1252,1.44,46.1,Op-Frank,Morning,2026-03-18 11:29,0,None,PASS
BAT-14508,M-01,Line-1,PROD-A10,71.7,8.82,1211,2.35,48.2,Op-Alice,Night,2026-03-20 11:29,0,None,PASS
BAT-14509,M-01,Line-1,PROD-A10,70.8,9.35,1179,2.35,49.4,Op-Frank,Night,2026-05-21 11:29,0,None,PASS
BAT-14510,M-01,Line-1,PROD-D40,77.5,8.61,1176,1.33,45.9,Op-Charlie,Morning,2026-07-06 11:29,0,None,PASS
BAT-14511,M-01,Line-1,PROD-D40,75.3,9.04,1298,2.73,48.6,Op-Frank,Night,2026-07-13 11:29,0,None,PASS
BAT-14512,M-03,Line-2,PROD-B20,73.6,8.78,1186,1.99,54.1,Op-Bob,Morning,2026-05-25 11:29,0,None,PASS
BAT-14513,M-02,Line-1,PROD-A10,75.4,8.94,1194,1.72,48.2,Op-David,Morning,2026-02-20 11:29,1,Porosity,SCRAP
BAT-14514,M-01,Line-1,PROD-B20,73.0,9.08,1186,1.87,45.7,Op-Charlie,Morning,2026-05-19 11:29,0,None,PASS
BAT-14515,M-07,Line-4,PROD-B20,79.5,7.87,1326,3.29,48.8,Op-Charlie,Night,2026-07-06 11:29,0,None,PASS
BAT-14516,M-04,Line-2,PROD-D40,83.5,8.48,1443,4.82,40.2,Op-Frank,Night,2026-04-24 11:29,0,None,PASS
BAT-14517,M-06,Line-3,PROD-D40,73.8,8.77,1241,1.51,48.9,Op-Frank,Morning,2026-07-24 11:29,0,None,PASS
BAT-14518,M-05,Line-3,PROD-D40,76.2,8.32,1150,1.84,46.1,Op-Frank,Night,2026-05-15 11:29,0,None,PASS
BAT-14519,M-08,Line-4,PROD-C30,71.5,8.91,1146,2.75,48.5,Op-Alice,Night,2026-05-18 11:29,0,None,PASS
BAT-14520,M-08,Line-4,PROD-B20,77.5,8.89,1234,2.83,50.5,Op-Charlie,Night,2026-04-28 11:29,0,None,PASS
BAT-14521,M-06,Line-3,PROD-B20,80.0,8.76,1198,1.54,53.1,Op-Charlie,Afternoon,2026-02-26 11:29,0,None,PASS
BAT-14522,M-07,Line-4,PROD-D40,78.0,7.13,1349,2.8,46.8,Op-Charlie,Night,2026-04-01 11:29,0,None,PASS
BAT-14523,M-05,Line-3,PROD-B20,75.7,8.7,1207,2.5,58.1,Op-Charlie,Night,2026-04-09 11:29,0,None,PASS
BAT-14524,M-06,Line-3,PROD-D40,73.9,8.33,1225,2.15,50.5,Op-Frank,Morning,2026-05-27 11:29,0,None,PASS
BAT-14525,M-04,Line-2,PROD-D40,84.5,11.4,1441,4.48,61.1,Op-David,Afternoon,2026-06-22 11:29,1,Surface Crack,REWORK
BAT-14526,M-08,Line-4,PROD-D40,72.7,7.93,1247,2.24,49.2,Op-Charlie,Night,2026-06-10 11:29,1,Contamination,SCRAP
BAT-14527,M-05,Line-3,PROD-B20,77.4,7.85,1165,1.72,51.3,Op-Bob,Night,2026-05-25 11:29,0,None,PASS
BAT-14528,M-04,Line-2,PROD-C30,87.7,11.32,1338,4.97,74.3,Op-Charlie,Morning,2026-05-31 11:29,0,None,PASS
BAT-14529,M-06,Line-3,PROD-A10,73.2,8.29,1238,2.57,50.3,Op-Charlie,Morning,2026-04-29 11:29,0,None,PASS
BAT-14530,M-01,Line-1,PROD-C30,78.0,8.78,1191,1.76,50.3,Op-Frank,Morning,2026-07-12 11:29,0,None,PASS
BAT-14531,M-05,Line-3,PROD-D40,74.2,8.31,1196,2.15,38.5,Op-David,Morning,2026-02-12 11:29,0,None,PASS
BAT-14532,M-04,Line-2,PROD-C30,86.0,9.42,1559,3.73,80.9,Op-Bob,Night,2026-04-01 11:29,1,Dimensional Deviation,SCRAP
BAT-14533,M-08,Line-4,PROD-B20,73.9,9.2,1152,2.37,43.6,Op-Frank,Afternoon,2026-03-18 11:29,0,None,PASS
BAT-14534,M-06,Line-3,PROD-C30,73.4,8.13,1178,2.21,45.2,Op-Frank,Afternoon,2026-07-30 11:29,0,None,PASS
BAT-14535,M-01,Line-1,PROD-B20,75.9,8.87,1219,2.61,46.3,Op-Elena,Morning,2026-02-26 11:29,0,None,PASS
BAT-14536,M-06,Line-3,PROD-C30,72.7,8.4,1266,1.76,47.8,Op-Alice,Afternoon,2026-02-19 11:29,0,None,PASS
BAT-14537,M-01,Line-1,PROD-C30,73.5,8.4,1262,2.17,38.2,Op-Charlie,Morning,2026-07-28 11:29,0,None,PASS
BAT-14538,M-02,Line-1,PROD-C30,74.0,8.38,1146,1.95,45.1,Op-Bob,Afternoon,2026-04-09 11:29,0,None,PASS
BAT-14539,M-03,Line-2,PROD-D40,69.8,8.63,1194,1.61,46.9,Op-Elena,Afternoon,2026-08-04 11:29,0,None,PASS
BAT-14540,M-04,Line-2,PROD-B20,81.4,9.3,1293,4.58,70.7,Op-David,Night,2026-05-05 11:29,1,Surface Crack,SCRAP
BAT-14541,M-02,Line-1,PROD-A10,78.3,9.33,1199,2.05,46.4,Op-Bob,Morning,2026-07-28 11:29,0,None,PASS
BAT-14542,M-01,Line-1,PROD-C30,78.1,8.25,1172,1.96,43.4,Op-Bob,Afternoon,2026-05-12 11:29,0,None,PASS
BAT-14543,M-08,Line-4,PROD-C30,71.4,8.56,1187,3.1,51.8,Op-Bob,Night,2026-06-01 11:29,0,None,PASS
BAT-14544,M-07,Line-4,PROD-B20,74.2,6.97,1441,3.45,53.5,Op-Frank,Afternoon,2026-03-10 11:29,0,None,PASS
BAT-14545,M-06,Line-3,PROD-D40,74.1,7.79,1225,2.22,40.3,Op-Bob,Night,2026-03-31 11:29,0,None,PASS
BAT-14546,M-06,Line-3,PROD-C30,78.2,8.57,1205,2.11,55.6,Op-Charlie,Afternoon,2026-03-02 11:29,0,None,PASS
BAT-14547,M-07,Line-4,PROD-A10,80.4,5.04,1344,4.92,53.1,Op-Elena,Night,2026-03-02 11:29,1,Surface Crack,REWORK
BAT-14548,M-02,Line-1,PROD-D40,72.6,8.2,1127,1.63,43.6,Op-Frank,Afternoon,2026-05-09 11:29,0,None,PASS
BAT-14549,M-06,Line-3,PROD-B20,72.9,8.12,1192,2.08,51.0,Op-Frank,Afternoon,2026-08-07 11:29,0,None,PASS
BAT-14550,M-07,Line-4,PROD-B20,74.1,8.73,1361,3.45,60.2,Op-David,Morning,2026-06-29 11:29,0,None,PASS
BAT-14551,M-07,Line-4,PROD-D40,78.3,4.45,1327,2.86,57.1,Op-Bob,Morning,2026-06-03 11:29,1,Dimensional Deviation,REWORK
BAT-14552,M-03,Line-2,PROD-A10,69.8,8.56,1309,2.34,46.4,Op-Frank,Afternoon,2026-06-11 11:29,0,None,PASS
BAT-14553,M-07,Line-4,PROD-B20,76.4,6.75,1471,3.36,56.0,Op-David,Afternoon,2026-03-07 11:29,1,Dimensional Deviation,REWORK
BAT-14554,M-05,Line-3,PROD-A10,68.6,7.79,1199,1.69,46.6,Op-Elena,Night,2026-06-03 11:29,0,None,PASS
BAT-14555,M-01,Line-1,PROD-A10,77.2,8.0,1161,2.6,49.5,Op-David,Night,2026-04-10 11:29,0,None,PASS
BAT-14556,M-07,Line-4,PROD-B20,79.5,5.93,1382,3.94,45.2,Op-Alice,Morning,2026-07-18 11:29,0,None,PASS
BAT-14557,M-02,Line-1,PROD-D40,75.6,8.12,1206,2.63,51.2,Op-Frank,Afternoon,2026-02-25 11:29,0,None,PASS
BAT-14558,M-01,Line-1,PROD-C30,79.6,7.59,1189,1.85,42.3,Op-Frank,Night,2026-07-11 11:29,0,None,PASS
BAT-14559,M-03,Line-2,PROD-D40,75.3,8.25,1215,1.9,45.3,Op-David,Morning,2026-08-02 11:29,0,None,PASS
BAT-14560,M-03,Line-2,PROD-B20,74.0,9.61,1145,1.89,43.4,Op-Charlie,Morning,2026-06-25 11:29,0,None,PASS
BAT-14561,M-01,Line-1,PROD-C30,75.5,8.45,1199,2.04,47.7,Op-Elena,Afternoon,2026-03-05 11:29,0,None,PASS
BAT-14562,M-03,Line-2,PROD-A10,71.6,8.76,1238,2.29,37.4,Op-Bob,Afternoon,2026-07-15 11:29,0,None,PASS
BAT-14563,M-07,Line-4,PROD-C30,76.0,8.43,1352,3.08,62.6,Op-Charlie,Morning,2026-08-02 11:29,1,Color Variance,SCRAP
BAT-14564,M-04,Line-2,PROD-A10,87.5,10.57,1495,4.81,71.0,Op-Bob,Afternoon,2026-03-15 11:29,1,Surface Crack,SCRAP
BAT-14565,M-08,Line-4,PROD-D40,70.7,8.2,1248,2.25,40.2,Op-David,Morning,2026-07-15 11:29,0,None,PASS
BAT-14566,M-02,Line-1,PROD-C30,72.6,8.52,1168,2.37,51.5,Op-Charlie,Night,2026-02-16 11:29,0,None,PASS
BAT-14567,M-05,Line-3,PROD-B20,73.9,8.7,1225,2.49,41.4,Op-Alice,Night,2026-04-02 11:29,0,None,PASS
BAT-14568,M-04,Line-2,PROD-D40,74.7,9.44,1317,4.55,55.9,Op-Elena,Afternoon,2026-04-08 11:29,0,None,PASS
BAT-14569,M-02,Line-1,PROD-A10,70.9,8.58,1238,2.31,40.6,Op-Frank,Night,2026-03-22 11:29,0,None,PASS
